RTTFC,4851878,33.65048,-84.35916,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556782.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35926,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556782.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35935,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556782.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35945,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35955,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35964,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65048,-84.35974,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.35983,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.35993,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.36002,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.36012,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.36021,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.36031,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556783.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.3604,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.3605,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.3606,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65047,-84.36069,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36079,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36088,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36098,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36107,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36117,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36126,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556784.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36136,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36146,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36155,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65046,-84.36165,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36174,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36184,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36193,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36203,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36212,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36222,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556785.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36231,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36241,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.36251,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65045,-84.3626,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.3627,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36279,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36289,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36298,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36308,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36317,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556786.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36327,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36336,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65044,-84.36346,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36356,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36365,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36375,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36384,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36394,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36403,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36413,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556787.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36422,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36432,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65043,-84.36442,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36451,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36461,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.3647,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.3648,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36489,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36499,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36508,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556788.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36518,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36527,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65042,-84.36537,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36547,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36556,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36566,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36575,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.6,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36585,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.7,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36594,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.8,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36604,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556789.9,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36613,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.0,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36623,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.1,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.65041,-84.36633,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.2,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.6504,-84.36642,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.3,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.6504,-84.36652,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.4,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
RTTFC,4851878,33.6504,-84.36661,2000,0,0,90.0,400.0,DAL4216,A320,YR-CMM,DUB,CLJ,1666556790.5,X2,UAE3333,adsb_icao,2000,400.0,400.0,0.617,0,0.0,90.0,90.0,0,none,A3,1012.8,2000,-1,-1,,0,-9.9,211,37,4,4,1,193719,
